treatment,group_id,round,player_id,other_id,amount,count,mturk_id,endowment
No info,19,12,16,8,15,1,A1A7KL0CEERE60,2.0
No info,19,12,17,4,45,3,A19H44LQJ0TEXF,4.0
No info,19,12,17,17,10,1,A19H44LQJ0TEXF,4.0
No info,19,12,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,12,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,12,18,14,15,1,A3S8IT61UGPM5X,6.0
No info,19,12,18,16,15,1,A3S8IT61UGPM5X,6.0
No info,19,12,18,17,15,1,A3S8IT61UGPM5X,6.0
No info,19,12,18,18,10,1,A3S8IT61UGPM5X,6.0
No info,19,12,19,15,15,1,A1I0ENHGUJZNZG,2.0
No info,19,12,19,19,10,1,A1I0ENHGUJZNZG,2.0
No info,19,13,1,2,15,1,A1RWXE4FE0N6SS,4.0
No info,19,13,1,5,15,1,A1RWXE4FE0N6SS,4.0
No info,19,13,1,10,15,1,A1RWXE4FE0N6SS,4.0
No info,19,13,1,18,15,1,A1RWXE4FE0N6SS,4.0
No info,19,13,2,1,15,1,A2GKX7OV3D8A3T,6.0
No info,19,13,2,2,30,3,A2GKX7OV3D8A3T,6.0
No info,19,13,2,5,15,1,A2GKX7OV3D8A3T,6.0
No info,19,13,2,18,15,1,A2GKX7OV3D8A3T,6.0
No info,19,13,4,4,20,2,A189V9652OVX56,4.0
No info,19,13,4,17,15,1,A189V9652OVX56,4.0
No info,19,13,4,18,15,1,A189V9652OVX56,4.0
No info,19,13,5,2,15,1,A29SMGPDP7K9NU,6.0
No info,19,13,5,4,15,1,A29SMGPDP7K9NU,6.0
No info,19,13,5,5,30,3,A29SMGPDP7K9NU,6.0
No info,19,13,5,15,15,1,A29SMGPDP7K9NU,6.0
No info,19,13,6,6,20,2,A1HAOXJVRYT43K,2.0
No info,19,13,7,6,15,1,AU1A3DACBNFR3,4.0
No info,19,13,7,7,20,2,AU1A3DACBNFR3,4.0
No info,19,13,7,11,15,1,AU1A3DACBNFR3,4.0
No info,19,13,8,3,15,1,A2XPWASDT8AYXH,6.0
No info,19,13,8,8,10,1,A2XPWASDT8AYXH,6.0
No info,19,13,8,9,30,2,A2XPWASDT8AYXH,6.0
No info,19,13,8,11,15,1,A2XPWASDT8AYXH,6.0
No info,19,13,8,12,15,1,A2XPWASDT8AYXH,6.0
No info,19,13,9,1,15,1,AWWR9PY50W0Z9,2.0
No info,19,13,9,13,15,1,AWWR9PY50W0Z9,2.0
No info,19,13,10,10,30,3,A3GE84T9AR3YS9,4.0
No info,19,13,10,13,15,1,A3GE84T9AR3YS9,4.0
No info,19,13,11,7,15,1,A3TT7QV49VCZJ9,4.0
No info,19,13,11,8,15,1,A3TT7QV49VCZJ9,4.0
No info,19,13,11,12,15,1,A3TT7QV49VCZJ9,4.0
No info,19,13,11,15,15,1,A3TT7QV49VCZJ9,4.0
No info,19,13,12,12,50,5,A2K4GUKK6XU92A,6.0
No info,19,13,12,15,15,1,A2K4GUKK6XU92A,6.0
No info,19,13,13,15,15,1,A2N6716FOEZ3Z,2.0
No info,19,13,13,17,15,1,A2N6716FOEZ3Z,2.0
No info,19,13,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,13,15,5,15,1,ARAAV1GIBXYWO,6.0
No info,19,13,15,9,15,1,ARAAV1GIBXYWO,6.0
No info,19,13,15,11,15,1,ARAAV1GIBXYWO,6.0
No info,19,13,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,13,15,17,15,1,ARAAV1GIBXYWO,6.0
No info,19,13,15,19,15,1,ARAAV1GIBXYWO,6.0
No info,19,13,16,11,15,1,A1A7KL0CEERE60,2.0
No info,19,13,16,15,15,1,A1A7KL0CEERE60,2.0
No info,19,13,17,1,15,1,A19H44LQJ0TEXF,4.0
No info,19,13,17,13,15,1,A19H44LQJ0TEXF,4.0
No info,19,13,17,17,10,1,A19H44LQJ0TEXF,4.0
No info,19,13,17,18,15,1,A19H44LQJ0TEXF,4.0
No info,19,13,18,1,15,1,A3S8IT61UGPM5X,6.0
No info,19,13,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,13,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,13,18,5,15,1,A3S8IT61UGPM5X,6.0
No info,19,13,18,8,15,1,A3S8IT61UGPM5X,6.0
No info,19,13,18,14,15,1,A3S8IT61UGPM5X,6.0
No info,19,13,19,15,15,1,A1I0ENHGUJZNZG,2.0
No info,19,13,19,19,10,1,A1I0ENHGUJZNZG,2.0
No info,19,14,1,8,15,1,A1RWXE4FE0N6SS,4.0
No info,19,14,1,9,15,1,A1RWXE4FE0N6SS,4.0
No info,19,14,1,11,15,1,A1RWXE4FE0N6SS,4.0
No info,19,14,1,12,15,1,A1RWXE4FE0N6SS,4.0
No info,19,14,2,1,15,1,A2GKX7OV3D8A3T,6.0
No info,19,14,2,2,30,3,A2GKX7OV3D8A3T,6.0
No info,19,14,2,5,15,1,A2GKX7OV3D8A3T,6.0
No info,19,14,2,18,15,1,A2GKX7OV3D8A3T,6.0
No info,19,14,4,4,20,2,A189V9652OVX56,4.0
No info,19,14,4,5,15,1,A189V9652OVX56,4.0
No info,19,14,4,18,15,1,A189V9652OVX56,4.0
No info,19,14,5,1,15,1,A29SMGPDP7K9NU,6.0
No info,19,14,5,2,15,1,A29SMGPDP7K9NU,6.0
No info,19,14,5,5,10,1,A29SMGPDP7K9NU,6.0
No info,19,14,5,15,30,2,A29SMGPDP7K9NU,6.0
No info,19,14,5,18,15,1,A29SMGPDP7K9NU,6.0
No info,19,14,6,5,30,2,A1HAOXJVRYT43K,2.0
No info,19,14,7,7,30,3,AU1A3DACBNFR3,4.0
No info,19,14,7,11,15,1,AU1A3DACBNFR3,4.0
No info,19,14,8,2,15,1,A2XPWASDT8AYXH,6.0
No info,19,14,8,3,15,1,A2XPWASDT8AYXH,6.0
No info,19,14,8,12,30,2,A2XPWASDT8AYXH,6.0
No info,19,14,8,13,30,2,A2XPWASDT8AYXH,6.0
No info,19,14,9,1,15,1,AWWR9PY50W0Z9,2.0
No info,19,14,9,13,15,1,AWWR9PY50W0Z9,2.0
No info,19,14,10,3,15,1,A3GE84T9AR3YS9,4.0
No info,19,14,10,10,20,2,A3GE84T9AR3YS9,4.0
No info,19,14,10,13,15,1,A3GE84T9AR3YS9,4.0
No info,19,14,11,10,15,1,A3TT7QV49VCZJ9,4.0
No info,19,14,11,12,15,1,A3TT7QV49VCZJ9,4.0
No info,19,14,11,14,15,1,A3TT7QV49VCZJ9,4.0
No info,19,14,11,15,15,1,A3TT7QV49VCZJ9,4.0
No info,19,14,12,11,15,1,A2K4GUKK6XU92A,6.0
No info,19,14,12,12,30,3,A2K4GUKK6XU92A,6.0
No info,19,14,12,15,15,1,A2K4GUKK6XU92A,6.0
No info,19,14,12,16,15,1,A2K4GUKK6XU92A,6.0
No info,19,14,13,3,15,1,A2N6716FOEZ3Z,2.0
No info,19,14,13,19,15,1,A2N6716FOEZ3Z,2.0
No info,19,14,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,14,15,11,15,1,ARAAV1GIBXYWO,6.0
No info,19,14,15,12,15,1,ARAAV1GIBXYWO,6.0
No info,19,14,15,14,15,1,ARAAV1GIBXYWO,6.0
No info,19,14,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,14,15,16,15,1,ARAAV1GIBXYWO,6.0
No info,19,14,15,19,15,1,ARAAV1GIBXYWO,6.0
No info,19,14,16,16,20,2,A1A7KL0CEERE60,2.0
No info,19,14,17,4,15,1,A19H44LQJ0TEXF,4.0
No info,19,14,17,15,15,1,A19H44LQJ0TEXF,4.0
No info,19,14,17,17,20,2,A19H44LQJ0TEXF,4.0
No info,19,14,18,1,15,1,A3S8IT61UGPM5X,6.0
No info,19,14,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,14,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,14,18,9,15,1,A3S8IT61UGPM5X,6.0
No info,19,14,18,14,15,1,A3S8IT61UGPM5X,6.0
No info,19,14,18,17,15,1,A3S8IT61UGPM5X,6.0
No info,19,14,19,19,20,2,A1I0ENHGUJZNZG,2.0
No info,19,15,1,1,10,1,A1RWXE4FE0N6SS,4.0
No info,19,15,1,3,15,1,A1RWXE4FE0N6SS,4.0
No info,19,15,1,5,15,1,A1RWXE4FE0N6SS,4.0
No info,19,15,1,14,15,1,A1RWXE4FE0N6SS,4.0
No info,19,15,2,2,30,3,A2GKX7OV3D8A3T,6.0
No info,19,15,2,5,15,1,A2GKX7OV3D8A3T,6.0
No info,19,15,2,8,15,1,A2GKX7OV3D8A3T,6.0
No info,19,15,2,18,15,1,A2GKX7OV3D8A3T,6.0
No info,19,15,4,4,20,2,A189V9652OVX56,4.0
No info,19,15,4,17,15,1,A189V9652OVX56,4.0
No info,19,15,4,18,15,1,A189V9652OVX56,4.0
No info,19,15,5,2,15,1,A29SMGPDP7K9NU,6.0
No info,19,15,5,4,15,1,A29SMGPDP7K9NU,6.0
No info,19,15,5,5,30,3,A29SMGPDP7K9NU,6.0
No info,19,15,5,6,15,1,A29SMGPDP7K9NU,6.0
No info,19,15,6,5,30,2,A1HAOXJVRYT43K,2.0
No info,19,15,7,7,30,3,AU1A3DACBNFR3,4.0
No info,19,15,8,4,45,3,A2XPWASDT8AYXH,6.0
No info,19,15,8,7,15,1,A2XPWASDT8AYXH,6.0
No info,19,15,8,12,30,2,A2XPWASDT8AYXH,6.0
No info,19,15,9,6,15,1,AWWR9PY50W0Z9,2.0
No info,19,15,9,16,15,1,AWWR9PY50W0Z9,2.0
No info,19,15,10,8,15,1,A3GE84T9AR3YS9,4.0
No info,19,15,10,10,30,3,A3GE84T9AR3YS9,4.0
No info,19,15,11,3,15,1,A3TT7QV49VCZJ9,4.0
No info,19,15,11,12,15,1,A3TT7QV49VCZJ9,4.0
No info,19,15,11,15,15,1,A3TT7QV49VCZJ9,4.0
No info,19,15,11,16,15,1,A3TT7QV49VCZJ9,4.0
No info,19,15,12,8,15,1,A2K4GUKK6XU92A,6.0
No info,19,15,12,12,40,4,A2K4GUKK6XU92A,6.0
No info,19,15,12,16,15,1,A2K4GUKK6XU92A,6.0
No info,19,15,13,9,15,1,A2N6716FOEZ3Z,2.0
No info,19,15,13,17,15,1,A2N6716FOEZ3Z,2.0
No info,19,15,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,15,15,5,30,2,ARAAV1GIBXYWO,6.0
No info,19,15,15,11,15,1,ARAAV1GIBXYWO,6.0
No info,19,15,15,13,15,1,ARAAV1GIBXYWO,6.0
No info,19,15,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,15,15,17,15,1,ARAAV1GIBXYWO,6.0
No info,19,15,16,12,15,1,A1A7KL0CEERE60,2.0
No info,19,15,16,15,15,1,A1A7KL0CEERE60,2.0
No info,19,15,17,13,15,1,A19H44LQJ0TEXF,4.0
No info,19,15,17,17,20,2,A19H44LQJ0TEXF,4.0
No info,19,15,17,18,15,1,A19H44LQJ0TEXF,4.0
No info,19,15,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,15,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,15,18,5,15,1,A3S8IT61UGPM5X,6.0
No info,19,15,18,14,15,1,A3S8IT61UGPM5X,6.0
No info,19,15,18,15,15,1,A3S8IT61UGPM5X,6.0
No info,19,15,18,16,15,1,A3S8IT61UGPM5X,6.0
No info,19,15,19,15,30,2,A1I0ENHGUJZNZG,2.0
No info,19,16,1,3,15,1,A1RWXE4FE0N6SS,4.0
No info,19,16,1,9,15,1,A1RWXE4FE0N6SS,4.0
No info,19,16,1,11,15,1,A1RWXE4FE0N6SS,4.0
No info,19,16,1,12,15,1,A1RWXE4FE0N6SS,4.0
No info,19,16,2,2,40,4,A2GKX7OV3D8A3T,6.0
No info,19,16,2,5,15,1,A2GKX7OV3D8A3T,6.0
No info,19,16,2,18,15,1,A2GKX7OV3D8A3T,6.0
No info,19,16,4,4,20,2,A189V9652OVX56,4.0
No info,19,16,4,5,15,1,A189V9652OVX56,4.0
No info,19,16,4,18,15,1,A189V9652OVX56,4.0
No info,19,16,5,2,15,1,A29SMGPDP7K9NU,6.0
No info,19,16,5,4,15,1,A29SMGPDP7K9NU,6.0
No info,19,16,5,6,30,2,A29SMGPDP7K9NU,6.0
No info,19,16,5,15,30,2,A29SMGPDP7K9NU,6.0
No info,19,16,6,6,20,2,A1HAOXJVRYT43K,2.0
No info,19,16,7,7,30,3,AU1A3DACBNFR3,4.0
No info,19,16,8,3,45,3,A2XPWASDT8AYXH,6.0
No info,19,16,8,7,45,3,A2XPWASDT8AYXH,6.0
No info,19,16,9,1,15,1,AWWR9PY50W0Z9,2.0
No info,19,16,9,3,15,1,AWWR9PY50W0Z9,2.0
No info,19,16,10,10,40,4,A3GE84T9AR3YS9,4.0
No info,19,16,11,8,15,1,A3TT7QV49VCZJ9,4.0
No info,19,16,11,10,15,1,A3TT7QV49VCZJ9,4.0
No info,19,16,11,12,15,1,A3TT7QV49VCZJ9,4.0
No info,19,16,11,19,15,1,A3TT7QV49VCZJ9,4.0
No info,19,16,12,8,15,1,A2K4GUKK6XU92A,6.0
No info,19,16,12,10,15,1,A2K4GUKK6XU92A,6.0
No info,19,16,12,12,30,3,A2K4GUKK6XU92A,6.0
No info,19,16,12,16,15,1,A2K4GUKK6XU92A,6.0
No info,19,16,13,12,15,1,A2N6716FOEZ3Z,2.0
No info,19,16,13,13,10,1,A2N6716FOEZ3Z,2.0
No info,19,16,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,16,15,11,15,1,ARAAV1GIBXYWO,6.0
No info,19,16,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,16,15,16,15,1,ARAAV1GIBXYWO,6.0
No info,19,16,15,18,15,1,ARAAV1GIBXYWO,6.0
No info,19,16,15,19,30,2,ARAAV1GIBXYWO,6.0
No info,19,16,16,11,15,1,A1A7KL0CEERE60,2.0
No info,19,16,16,18,15,1,A1A7KL0CEERE60,2.0
No info,19,16,17,17,40,4,A19H44LQJ0TEXF,4.0
No info,19,16,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,16,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,16,18,6,15,1,A3S8IT61UGPM5X,6.0
No info,19,16,18,9,15,1,A3S8IT61UGPM5X,6.0
No info,19,16,18,15,15,1,A3S8IT61UGPM5X,6.0
No info,19,16,18,17,15,1,A3S8IT61UGPM5X,6.0
No info,19,16,19,15,30,2,A1I0ENHGUJZNZG,2.0
No info,19,17,1,4,15,1,A1RWXE4FE0N6SS,4.0
No info,19,17,1,16,15,1,A1RWXE4FE0N6SS,4.0
No info,19,17,1,17,15,1,A1RWXE4FE0N6SS,4.0
No info,19,17,1,18,15,1,A1RWXE4FE0N6SS,4.0
No info,19,17,2,2,40,4,A2GKX7OV3D8A3T,6.0
No info,19,17,2,5,15,1,A2GKX7OV3D8A3T,6.0
No info,19,17,2,18,15,1,A2GKX7OV3D8A3T,6.0
No info,19,17,4,4,20,2,A189V9652OVX56,4.0
No info,19,17,4,5,15,1,A189V9652OVX56,4.0
No info,19,17,4,18,15,1,A189V9652OVX56,4.0
No info,19,17,5,2,15,1,A29SMGPDP7K9NU,6.0
No info,19,17,5,4,15,1,A29SMGPDP7K9NU,6.0
No info,19,17,5,5,10,1,A29SMGPDP7K9NU,6.0
No info,19,17,5,6,15,1,A29SMGPDP7K9NU,6.0
No info,19,17,5,15,30,2,A29SMGPDP7K9NU,6.0
No info,19,17,6,6,20,2,A1HAOXJVRYT43K,2.0
No info,19,17,7,7,40,4,AU1A3DACBNFR3,4.0
No info,19,17,8,4,45,3,A2XPWASDT8AYXH,6.0
No info,19,17,8,6,15,1,A2XPWASDT8AYXH,6.0
No info,19,17,8,7,30,2,A2XPWASDT8AYXH,6.0
No info,19,17,9,3,15,1,AWWR9PY50W0Z9,2.0
No info,19,17,9,19,15,1,AWWR9PY50W0Z9,2.0
No info,19,17,10,10,30,3,A3GE84T9AR3YS9,4.0
No info,19,17,10,13,15,1,A3GE84T9AR3YS9,4.0
No info,19,17,11,1,15,1,A3TT7QV49VCZJ9,4.0
No info,19,17,11,4,15,1,A3TT7QV49VCZJ9,4.0
No info,19,17,11,5,15,1,A3TT7QV49VCZJ9,4.0
No info,19,17,11,13,15,1,A3TT7QV49VCZJ9,4.0
No info,19,17,12,11,15,1,A2K4GUKK6XU92A,6.0
No info,19,17,12,12,50,5,A2K4GUKK6XU92A,6.0
No info,19,17,13,13,20,2,A2N6716FOEZ3Z,2.0
No info,19,17,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,17,15,5,30,2,ARAAV1GIBXYWO,6.0
No info,19,17,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,17,15,18,15,1,ARAAV1GIBXYWO,6.0
No info,19,17,15,19,30,2,ARAAV1GIBXYWO,6.0
No info,19,17,16,12,15,1,A1A7KL0CEERE60,2.0
No info,19,17,16,15,15,1,A1A7KL0CEERE60,2.0
No info,19,17,17,13,15,1,A19H44LQJ0TEXF,4.0
No info,19,17,17,17,20,2,A19H44LQJ0TEXF,4.0
No info,19,17,17,18,15,1,A19H44LQJ0TEXF,4.0
No info,19,17,18,1,15,1,A3S8IT61UGPM5X,6.0
No info,19,17,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,17,18,6,15,1,A3S8IT61UGPM5X,6.0
No info,19,17,18,7,15,1,A3S8IT61UGPM5X,6.0
No info,19,17,18,14,15,1,A3S8IT61UGPM5X,6.0
No info,19,17,18,16,15,1,A3S8IT61UGPM5X,6.0
No info,19,17,19,11,15,1,A1I0ENHGUJZNZG,2.0
No info,19,17,19,15,15,1,A1I0ENHGUJZNZG,2.0
No info,19,18,1,1,10,1,A1RWXE4FE0N6SS,4.0
No info,19,18,1,4,15,1,A1RWXE4FE0N6SS,4.0
No info,19,18,1,5,15,1,A1RWXE4FE0N6SS,4.0
No info,19,18,1,8,15,1,A1RWXE4FE0N6SS,4.0
No info,19,18,2,2,20,2,A2GKX7OV3D8A3T,6.0
No info,19,18,2,5,30,2,A2GKX7OV3D8A3T,6.0
No info,19,18,2,7,15,1,A2GKX7OV3D8A3T,6.0
No info,19,18,2,9,15,1,A2GKX7OV3D8A3T,6.0
No info,19,18,4,4,10,1,A189V9652OVX56,4.0
No info,19,18,4,5,15,1,A189V9652OVX56,4.0
No info,19,18,4,11,15,1,A189V9652OVX56,4.0
No info,19,18,4,18,15,1,A189V9652OVX56,4.0
No info,19,18,5,5,20,2,A29SMGPDP7K9NU,6.0
No info,19,18,5,6,30,2,A29SMGPDP7K9NU,6.0
No info,19,18,5,15,30,2,A29SMGPDP7K9NU,6.0
No info,19,18,6,6,20,2,A1HAOXJVRYT43K,2.0
No info,19,18,7,7,30,3,AU1A3DACBNFR3,4.0
No info,19,18,7,18,15,1,AU1A3DACBNFR3,4.0
No info,19,18,8,4,15,1,A2XPWASDT8AYXH,6.0
No info,19,18,8,7,30,2,A2XPWASDT8AYXH,6.0
No info,19,18,8,11,45,3,A2XPWASDT8AYXH,6.0
No info,19,18,9,3,15,1,AWWR9PY50W0Z9,2.0
No info,19,18,9,11,15,1,AWWR9PY50W0Z9,2.0
No info,19,18,10,10,40,4,A3GE84T9AR3YS9,4.0
No info,19,18,11,2,15,1,A3TT7QV49VCZJ9,4.0
No info,19,18,11,3,15,1,A3TT7QV49VCZJ9,4.0
No info,19,18,11,10,15,1,A3TT7QV49VCZJ9,4.0
No info,19,18,11,12,15,1,A3TT7QV49VCZJ9,4.0
No info,19,18,12,11,15,1,A2K4GUKK6XU92A,6.0
No info,19,18,12,12,40,4,A2K4GUKK6XU92A,6.0
No info,19,18,12,16,15,1,A2K4GUKK6XU92A,6.0
No info,19,18,13,13,20,2,A2N6716FOEZ3Z,2.0
No info,19,18,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,18,15,5,30,2,ARAAV1GIBXYWO,6.0
No info,19,18,15,7,15,1,ARAAV1GIBXYWO,6.0
No info,19,18,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,18,15,16,15,1,ARAAV1GIBXYWO,6.0
No info,19,18,15,19,15,1,ARAAV1GIBXYWO,6.0
No info,19,18,16,15,15,1,A1A7KL0CEERE60,2.0
No info,19,18,16,18,15,1,A1A7KL0CEERE60,2.0
No info,19,18,17,17,40,4,A19H44LQJ0TEXF,4.0
No info,19,18,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,18,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,18,18,6,15,1,A3S8IT61UGPM5X,6.0
No info,19,18,18,8,15,1,A3S8IT61UGPM5X,6.0
No info,19,18,18,14,15,1,A3S8IT61UGPM5X,6.0
No info,19,18,18,17,15,1,A3S8IT61UGPM5X,6.0
No info,19,18,19,10,15,1,A1I0ENHGUJZNZG,2.0
No info,19,18,19,14,15,1,A1I0ENHGUJZNZG,2.0
No info,19,19,1,4,15,1,A1RWXE4FE0N6SS,4.0
No info,19,19,1,16,15,1,A1RWXE4FE0N6SS,4.0
No info,19,19,1,17,15,1,A1RWXE4FE0N6SS,4.0
No info,19,19,1,19,15,1,A1RWXE4FE0N6SS,4.0
No info,19,19,2,2,40,4,A2GKX7OV3D8A3T,6.0
No info,19,19,2,10,15,1,A2GKX7OV3D8A3T,6.0
No info,19,19,2,18,15,1,A2GKX7OV3D8A3T,6.0
No info,19,19,4,4,20,2,A189V9652OVX56,4.0
No info,19,19,4,8,15,1,A189V9652OVX56,4.0
No info,19,19,4,18,15,1,A189V9652OVX56,4.0
No info,19,19,5,2,30,2,A29SMGPDP7K9NU,6.0
No info,19,19,5,4,15,1,A29SMGPDP7K9NU,6.0
No info,19,19,5,15,45,3,A29SMGPDP7K9NU,6.0
No info,19,19,6,6,20,2,A1HAOXJVRYT43K,2.0
No info,19,19,7,2,15,1,AU1A3DACBNFR3,4.0
No info,19,19,7,7,30,3,AU1A3DACBNFR3,4.0
No info,19,19,8,11,45,3,A2XPWASDT8AYXH,6.0
No info,19,19,8,15,15,1,A2XPWASDT8AYXH,6.0
No info,19,19,8,16,30,2,A2XPWASDT8AYXH,6.0
No info,19,19,9,1,15,1,AWWR9PY50W0Z9,2.0
No info,19,19,9,6,15,1,AWWR9PY50W0Z9,2.0
No info,19,19,10,9,15,1,A3GE84T9AR3YS9,4.0
No info,19,19,10,10,10,1,A3GE84T9AR3YS9,4.0
No info,19,19,10,11,15,1,A3GE84T9AR3YS9,4.0
No info,19,19,10,19,15,1,A3GE84T9AR3YS9,4.0
No info,19,19,11,6,15,1,A3TT7QV49VCZJ9,4.0
No info,19,19,11,7,15,1,A3TT7QV49VCZJ9,4.0
No info,19,19,11,8,15,1,A3TT7QV49VCZJ9,4.0
No info,19,19,11,10,15,1,A3TT7QV49VCZJ9,4.0
No info,19,19,12,11,15,1,A2K4GUKK6XU92A,6.0
No info,19,19,12,12,40,4,A2K4GUKK6XU92A,6.0
No info,19,19,12,16,15,1,A2K4GUKK6XU92A,6.0
No info,19,19,13,9,15,1,A2N6716FOEZ3Z,2.0
No info,19,19,13,16,15,1,A2N6716FOEZ3Z,2.0
No info,19,19,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,19,15,2,15,1,ARAAV1GIBXYWO,6.0
No info,19,19,15,5,30,2,ARAAV1GIBXYWO,6.0
No info,19,19,15,13,15,1,ARAAV1GIBXYWO,6.0
No info,19,19,15,15,10,1,ARAAV1GIBXYWO,6.0
No info,19,19,15,16,15,1,ARAAV1GIBXYWO,6.0
No info,19,19,16,12,15,1,A1A7KL0CEERE60,2.0
No info,19,19,16,15,15,1,A1A7KL0CEERE60,2.0
No info,19,19,17,17,40,4,A19H44LQJ0TEXF,4.0
No info,19,19,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,19,18,6,15,1,A3S8IT61UGPM5X,6.0
No info,19,19,18,9,15,1,A3S8IT61UGPM5X,6.0
No info,19,19,18,10,15,1,A3S8IT61UGPM5X,6.0
No info,19,19,18,12,15,1,A3S8IT61UGPM5X,6.0
No info,19,19,18,16,15,1,A3S8IT61UGPM5X,6.0
No info,19,19,19,15,30,2,A1I0ENHGUJZNZG,2.0
No info,19,20,1,1,10,1,A1RWXE4FE0N6SS,4.0
No info,19,20,1,2,15,1,A1RWXE4FE0N6SS,4.0
No info,19,20,1,5,15,1,A1RWXE4FE0N6SS,4.0
No info,19,20,1,6,15,1,A1RWXE4FE0N6SS,4.0
No info,19,20,2,2,20,2,A2GKX7OV3D8A3T,6.0
No info,19,20,2,5,30,2,A2GKX7OV3D8A3T,6.0
No info,19,20,2,7,15,1,A2GKX7OV3D8A3T,6.0
No info,19,20,2,15,15,1,A2GKX7OV3D8A3T,6.0
No info,19,20,4,4,10,1,A189V9652OVX56,4.0
No info,19,20,4,5,15,1,A189V9652OVX56,4.0
No info,19,20,4,8,15,1,A189V9652OVX56,4.0
No info,19,20,4,18,15,1,A189V9652OVX56,4.0
No info,19,20,5,2,15,1,A29SMGPDP7K9NU,6.0
No info,19,20,5,4,15,1,A29SMGPDP7K9NU,6.0
No info,19,20,5,5,10,1,A29SMGPDP7K9NU,6.0
No info,19,20,5,6,15,1,A29SMGPDP7K9NU,6.0
No info,19,20,5,15,30,2,A29SMGPDP7K9NU,6.0
No info,19,20,6,6,20,2,A1HAOXJVRYT43K,2.0
No info,19,20,7,6,15,1,AU1A3DACBNFR3,4.0
No info,19,20,7,7,20,2,AU1A3DACBNFR3,4.0
No info,19,20,7,8,15,1,AU1A3DACBNFR3,4.0
No info,19,20,8,1,15,1,A2XPWASDT8AYXH,6.0
No info,19,20,8,5,45,3,A2XPWASDT8AYXH,6.0
No info,19,20,8,12,15,1,A2XPWASDT8AYXH,6.0
No info,19,20,8,17,15,1,A2XPWASDT8AYXH,6.0
No info,19,20,9,6,15,1,AWWR9PY50W0Z9,2.0
No info,19,20,9,8,15,1,AWWR9PY50W0Z9,2.0
No info,19,20,10,10,30,3,A3GE84T9AR3YS9,4.0
No info,19,20,10,19,15,1,A3GE84T9AR3YS9,4.0
No info,19,20,11,4,15,1,A3TT7QV49VCZJ9,4.0
No info,19,20,11,6,15,1,A3TT7QV49VCZJ9,4.0
No info,19,20,11,10,15,1,A3TT7QV49VCZJ9,4.0
No info,19,20,11,15,15,1,A3TT7QV49VCZJ9,4.0
No info,19,20,12,12,50,5,A2K4GUKK6XU92A,6.0
No info,19,20,12,16,15,1,A2K4GUKK6XU92A,6.0
No info,19,20,13,9,15,1,A2N6716FOEZ3Z,2.0
No info,19,20,13,17,15,1,A2N6716FOEZ3Z,2.0
No info,19,20,14,14,40,4,A1N3I0V32IPHC9,4.0
No info,19,20,15,5,45,3,ARAAV1GIBXYWO,6.0
No info,19,20,15,16,15,1,ARAAV1GIBXYWO,6.0
No info,19,20,15,19,30,2,ARAAV1GIBXYWO,6.0
No info,19,20,16,12,15,1,A1A7KL0CEERE60,2.0
No info,19,20,16,15,15,1,A1A7KL0CEERE60,2.0
No info,19,20,17,17,40,4,A19H44LQJ0TEXF,4.0
No info,19,20,18,2,15,1,A3S8IT61UGPM5X,6.0
No info,19,20,18,3,15,1,A3S8IT61UGPM5X,6.0
No info,19,20,18,4,15,1,A3S8IT61UGPM5X,6.0
No info,19,20,18,6,15,1,A3S8IT61UGPM5X,6.0
No info,19,20,18,8,15,1,A3S8IT61UGPM5X,6.0
No info,19,20,18,10,15,1,A3S8IT61UGPM5X,6.0
No info,19,20,19,10,15,1,A1I0ENHGUJZNZG,2.0
No info,19,20,19,19,10,1,A1I0ENHGUJZNZG,2.0
No info,25,1,1,1,30,3,A9D3O0RAZ1E2V,4.0
No info,25,1,1,4,15,1,A9D3O0RAZ1E2V,4.0
